Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
LP0002282,nan,Yes,0,Not Graduate,No,17919,1607,444.0,360.0,1.0,Semiurban
LP0002283,Male,No,3+,Graduate,No,19189,8854,193.0,360.0,1.0,Urban
LP0002284,Male,Yes,1,Graduate,No,8872,1743,372.0,360.0,,Rural
LP0002285,Male,No,0,Graduate,No,9329,8035,335.0,240.0,1.0,Semiurban
LP0002286,Male,No,0,Not Graduate,No,4198,1736,243.0,360.0,,Rural
LP0002287,Male,No,0,Graduate,No,20724,624,483.0,180.0,,Semiurban
LP0002288,Male,No,2,Not Graduate,No,8490,6325,317.0,360.0,0.0,Rural
LP0002289,Male,No,0,Graduate,No,11391,6942,322.0,360.0,1.0,Urban
LP0002290,Male,Yes,nan,Graduate,No,4989,8677,371.0,360.0,1.0,Urban
LP0002291,Male,Yes,2,Graduate,Yes,24315,3881,544.0,360.0,1.0,Urban
LP0002292,Male,No,0,Graduate,nan,21057,5156,529.0,360.0,1.0,Semiurban
LP0002293,nan,Yes,2,Graduate,No,18548,5230,408.0,360.0,1.0,Semiurban
LP0002294,Male,Yes,2,Graduate,No,20382,5870,442.0,360.0,1.0,Rural
LP0002295,Male,Yes,0,Graduate,No,11727,6760,384.0,360.0,1.0,Urban
LP0002296,Female,Yes,0,Graduate,No,13718,5957,264.0,360.0,1.0,Rural
LP0002297,Male,No,1,Graduate,No,18004,2915,213.0,360.0,1.0,Urban
LP0002298,Male,No,0,Graduate,No,18964,205,289.0,360.0,1.0,Rural
LP0002299,Male,Yes,0,Graduate,No,20170,5480,98.0,360.0,1.0,Semiurban
LP0002300,Male,No,0,Graduate,Yes,2936,1367,256.0,360.0,1.0,Urban
LP0002301,Female,Yes,0,Graduate,No,9712,352,436.0,360.0,1.0,Urban
LP0002302,Male,No,0,Graduate,No,10544,2930,468.0,360.0,1.0,Rural
LP0002303,Male,Yes,3+,Graduate,No,5104,5929,260.0,360.0,1.0,Urban
LP0002304,Male,No,1,Graduate,No,24994,9073,274.0,360.0,,Rural
LP0002305,Female,Yes,1,Graduate,No,12682,8146,176.0,360.0,1.0,Rural
LP0002306,Male,Yes,1,Graduate,No,24038,9756,279.0,360.0,1.0,Rural
LP0002307,Male,No,1,Graduate,No,12754,372,89.0,360.0,1.0,Rural
LP0002308,Female,Yes,nan,Graduate,No,5141,7810,510.0,360.0,,Rural
LP0002309,Male,No,0,Graduate,No,24381,3924,365.0,480.0,1.0,Urban
LP0002310,Male,Yes,2,Not Graduate,No,11689,6044,218.0,360.0,1.0,Urban
LP0002311,Male,Yes,0,Graduate,No,5323,9257,401.0,360.0,0.0,Semiurban
LP0002312,Male,Yes,3+,Graduate,No,15620,7475,311.0,360.0,1.0,Rural
LP0002313,Male,Yes,3+,Graduate,No,3444,3491,49.0,360.0,1.0,Urban
LP0002314,Male,Yes,3+,Graduate,No,19101,3975,258.0,360.0,,Rural
LP0002315,Male,No,0,Graduate,No,8519,1749,309.0,360.0,1.0,Semiurban
LP0002316,Male,Yes,0,Graduate,No,2509,2049,497.0,360.0,1.0,Urban
LP0002317,Male,No,0,Graduate,No,7945,562,546.0,360.0,1.0,Urban
LP0002318,Male,Yes,0,Graduate,No,6641,910,434.0,360.0,1.0,Rural
LP0002319,Male,No,0,Graduate,No,9515,9575,468.0,360.0,1.0,Rural
LP0002320,nan,Yes,0,Graduate,No,20578,9868,46.0,360.0,1.0,Rural
LP0002321,Male,Yes,2,Graduate,No,16010,2229,253.0,360.0,1.0,Semiurban
LP0002322,Female,No,0,Graduate,No,17192,8575,475.0,120.0,1.0,Urban
LP0002323,Male,Yes,3+,Graduate,No,7629,7394,400.0,180.0,1.0,Rural
LP0002324,Male,Yes,0,Graduate,No,13517,6252,233.0,360.0,1.0,Semiurban
LP0002325,Male,Yes,0,Graduate,nan,21726,8781,208.0,240.0,1.0,Rural
LP0002326,Female,Yes,1,Graduate,No,3943,1633,293.0,240.0,1.0,Rural
LP0002327,Female,Yes,1,Graduate,No,14497,7317,467.0,360.0,1.0,Urban
LP0002328,Male,Yes,0,Graduate,No,4647,3499,369.0,360.0,1.0,Urban
LP0002329,Female,Yes,2,Graduate,No,9894,643,268.0,360.0,,Rural
LP0002330,Male,No,1,Not Graduate,Yes,9924,9369,169.0,360.0,1.0,Semiurban
LP0002331,Male,No,3+,Graduate,No,14807,5760,314.0,360.0,1.0,Urban
LP0002332,nan,Yes,3+,Graduate,No,14458,7177,455.0,360.0,,Rural
LP0002333,Female,Yes,1,Graduate,nan,14926,1564,386.0,360.0,1.0,Semiurban
LP0002334,Female,No,3+,Graduate,No,14557,6133,400.0,360.0,1.0,Semiurban
LP0002335,Male,No,2,Graduate,No,19656,989,494.0,360.0,,Rural
LP0002336,Male,No,3+,Graduate,No,1595,7256,277.0,360.0,,Urban
LP0002337,Male,No,3+,Not Graduate,No,14427,8972,106.0,360.0,1.0,Rural
LP0002338,Male,Yes,2,Graduate,No,21873,3751,549.0,360.0,0.0,Urban
LP0002339,Female,No,0,Graduate,No,11712,6817,374.0,240.0,,Semiurban
LP0002340,Male,No,0,Graduate,No,16184,4605,433.0,360.0,1.0,Rural
LP0002341,Male,Yes,3+,Not Graduate,No,17498,5710,353.0,360.0,0.0,Urban
LP0002342,Male,Yes,2,Not Graduate,No,9377,2598,378.0,360.0,1.0,Urban
LP0002343,Male,Yes,0,Not Graduate,No,16198,7123,189.0,360.0,1.0,Semiurban
LP0002344,Male,No,0,Graduate,No,3443,3306,437.0,360.0,1.0,Urban
LP0002345,Male,Yes,1,Graduate,No,3592,5333,145.0,360.0,1.0,Rural
LP0002346,Female,Yes,0,Graduate,No,6998,1816,49.0,360.0,1.0,Urban
LP0002347,Male,Yes,0,Graduate,Yes,19768,7506,302.0,360.0,1.0,Rural
LP0002348,Female,Yes,0,Not Graduate,No,6501,4717,67.0,360.0,1.0,Urban
LP0002349,Male,Yes,2,Graduate,No,22409,4693,463.0,360.0,1.0,Rural
LP0002350,Male,No,0,Graduate,No,10367,9430,249.0,360.0,,Urban
LP0002351,Male,Yes,0,Graduate,No,3133,3840,89.0,360.0,1.0,Semiurban
LP0002352,Female,No,2,Graduate,No,11022,508,417.0,360.0,1.0,Semiurban
LP0002353,Male,No,2,Graduate,No,12667,8614,518.0,480.0,1.0,Urban
LP0002354,Male,No,0,Graduate,No,16251,5764,136.0,360.0,,Rural
LP0002355,Male,No,0,Graduate,No,2766,1757,409.0,360.0,,Rural
LP0002356,Male,Yes,1,Graduate,nan,15466,454,196.0,480.0,1.0,Rural
LP0002357,Female,Yes,2,Graduate,No,1636,5565,515.0,360.0,1.0,Rural
LP0002358,Male,Yes,0,Not Graduate,No,23061,2300,,360.0,1.0,Urban
LP0002359,Male,No,0,Graduate,No,10623,3788,161.0,360.0,1.0,Semiurban
LP0002360,Male,Yes,3+,Graduate,No,3441,158,92.0,360.0,1.0,Rural
LP0002361,Male,Yes,3+,Graduate,No,8424,757,492.0,360.0,1.0,Rural
LP0002362,Male,No,0,Graduate,No,9860,284,120.0,480.0,1.0,Semiurban
LP0002363,Male,No,0,Not Graduate,No,16455,9266,339.0,360.0,1.0,Urban
LP0002364,Male,No,0,Not Graduate,No,22389,8908,504.0,360.0,1.0,Rural
LP0002365,Male,No,0,Graduate,No,9051,3311,399.0,360.0,1.0,Rural
LP0002366,Male,Yes,0,Graduate,No,10247,9208,324.0,360.0,,Urban
LP0002367,Female,Yes,0,Graduate,No,8116,1885,398.0,,1.0,Urban
LP0002368,Male,Yes,1,Graduate,No,12537,9158,67.0,360.0,1.0,Rural
LP0002369,Male,No,0,Not Graduate,No,24616,93,80.0,360.0,1.0,Rural
LP0002370,Female,Yes,3+,Graduate,No,19149,7722,283.0,360.0,0.0,Urban
LP0002371,Male,Yes,1,Graduate,No,21888,6711,50.0,360.0,1.0,Rural
LP0002372,Male,No,1,Graduate,nan,11566,6567,308.0,360.0,1.0,Rural
LP0002373,Male,Yes,nan,Graduate,No,3031,93,461.0,240.0,1.0,Urban
LP0002374,Male,No,1,Graduate,No,21644,3173,259.0,360.0,1.0,Semiurban
LP0002375,Female,No,3+,Not Graduate,No,7318,9749,370.0,360.0,1.0,Semiurban
LP0002376,Male,No,0,Graduate,Yes,1743,4481,524.0,360.0,1.0,Semiurban
LP0002377,Male,Yes,0,Not Graduate,No,20152,918,470.0,360.0,1.0,Urban
LP0002378,Male,Yes,0,Graduate,No,17918,9833,207.0,360.0,1.0,Rural
LP0002379,Male,No,0,Graduate,No,10882,2517,59.0,360.0,1.0,Semiurban
LP0002380,Female,No,0,Graduate,Yes,6953,6113,454.0,360.0,1.0,Rural
LP0002381,Male,Yes,2,Graduate,No,12471,5578,432.0,360.0,1.0,Urban
LP0002382,Male,Yes,0,Graduate,Yes,14876,4828,177.0,180.0,1.0,Semiurban
LP0002383,Male,Yes,2,Graduate,No,23113,8228,486.0,180.0,1.0,Rural
LP0002384,Male,No,0,Graduate,No,14640,2575,506.0,360.0,0.0,Rural
LP0002385,Male,Yes,1,Graduate,No,10673,6163,182.0,180.0,1.0,Urban
LP0002386,Male,Yes,0,Graduate,No,19302,2889,72.0,480.0,1.0,Rural
LP0002387,Male,No,nan,Graduate,nan,1508,9133,425.0,360.0,1.0,Urban
LP0002388,Male,Yes,0,Not Graduate,No,6501,5449,186.0,120.0,1.0,Rural
LP0002389,Female,No,nan,Graduate,No,21137,9963,305.0,360.0,1.0,Rural
LP0002390,Male,Yes,0,Graduate,No,20998,3480,141.0,,1.0,Rural
LP0002391,Male,Yes,1,Graduate,No,5203,6869,488.0,360.0,1.0,Rural
LP0002392,Female,Yes,0,Not Graduate,No,17165,9887,393.0,360.0,1.0,Rural
LP0002393,Male,Yes,2,Not Graduate,No,1612,5337,257.0,360.0,1.0,Semiurban
LP0002394,Female,Yes,2,Graduate,No,2842,8655,549.0,240.0,1.0,Rural
LP0002395,Female,Yes,2,Not Graduate,No,2956,5264,97.0,360.0,1.0,Urban
LP0002396,Male,Yes,0,Not Graduate,Yes,2265,3100,115.0,360.0,1.0,Urban
LP0002397,Male,No,2,Graduate,nan,22210,1914,368.0,360.0,1.0,Rural
LP0002398,Male,Yes,0,Graduate,No,15291,4739,529.0,360.0,,Semiurban
LP0002399,Male,No,0,Graduate,No,17274,9404,250.0,120.0,1.0,Urban
LP0002400,Male,Yes,0,Graduate,No,24986,3001,398.0,360.0,1.0,Semiurban
LP0002401,Male,Yes,0,Graduate,nan,12899,2251,370.0,360.0,,Rural
LP0002402,Male,Yes,2,Graduate,No,14299,161,400.0,360.0,1.0,Rural
LP0002403,Male,Yes,0,Graduate,No,2179,1357,174.0,360.0,1.0,Rural
LP0002404,Male,Yes,0,Graduate,No,8599,1175,155.0,360.0,1.0,Urban
LP0002405,nan,Yes,1,Not Graduate,No,15502,9047,333.0,360.0,1.0,Urban
LP0002406,Male,Yes,nan,Graduate,No,15712,7418,177.0,360.0,1.0,Urban
LP0002407,Male,No,1,Graduate,nan,23906,5713,260.0,240.0,1.0,Semiurban
LP0002408,Male,Yes,2,Not Graduate,No,9433,5656,224.0,360.0,1.0,Rural
LP0002409,nan,Yes,1,Graduate,No,6536,4440,499.0,,0.0,Urban
LP0002410,nan,Yes,2,Graduate,No,3594,8296,82.0,360.0,1.0,Rural
LP0002411,Male,No,nan,Graduate,No,8809,6424,274.0,360.0,1.0,Semiurban
LP0002412,Female,Yes,1,Not Graduate,No,15604,950,166.0,360.0,0.0,Rural
LP0002413,Male,No,0,Graduate,Yes,10800,919,294.0,360.0,1.0,Urban
LP0002414,nan,Yes,3+,Graduate,No,20362,7161,409.0,360.0,1.0,Semiurban
LP0002415,Male,No,3+,Not Graduate,No,3640,8062,438.0,360.0,1.0,Urban
LP0002416,Male,Yes,0,Graduate,No,21385,422,489.0,360.0,1.0,Urban
LP0002417,Male,nan,1,Graduate,No,13192,4300,466.0,360.0,1.0,Semiurban
LP0002418,Male,Yes,2,Graduate,No,9850,8961,371.0,360.0,1.0,Rural
LP0002419,Female,Yes,0,Graduate,No,7183,7841,363.0,360.0,1.0,Semiurban
LP0002420,Male,Yes,0,Graduate,No,10586,7343,238.0,360.0,,Semiurban
LP0002421,nan,Yes,1,Not Graduate,nan,22097,8113,169.0,120.0,,Urban
LP0002422,Male,No,0,Graduate,No,15812,7297,269.0,360.0,1.0,Urban
LP0002423,Male,Yes,0,Graduate,No,5752,4572,410.0,360.0,1.0,Urban
LP0002424,Male,Yes,nan,Graduate,No,5004,7206,293.0,360.0,1.0,Semiurban
LP0002425,Male,Yes,1,Graduate,No,8860,4454,416.0,360.0,1.0,Rural
LP0002426,Female,Yes,3+,Graduate,No,13371,1232,62.0,360.0,1.0,Urban
LP0002427,Male,Yes,2,Graduate,Yes,1756,7830,222.0,360.0,1.0,Rural
LP0002428,Male,Yes,1,Graduate,No,3359,6724,487.0,360.0,1.0,Semiurban
LP0002429,Male,Yes,2,Graduate,nan,19930,6286,322.0,360.0,1.0,Rural
LP0002430,Male,Yes,0,Not Graduate,No,12207,9716,504.0,360.0,0.0,Urban
LP0002431,nan,Yes,1,Not Graduate,No,20630,8251,123.0,360.0,,Semiurban
LP0002432,Male,Yes,1,Graduate,Yes,8899,6463,458.0,360.0,1.0,Rural
LP0002433,Female,Yes,1,Graduate,No,4313,4993,113.0,360.0,1.0,Urban
LP0002434,Male,Yes,0,Graduate,No,10112,6307,340.0,360.0,1.0,Urban
LP0002435,Male,Yes,0,Graduate,No,5973,6412,279.0,360.0,1.0,Urban
LP0002436,Female,No,0,Graduate,No,21647,9079,359.0,360.0,1.0,Semiurban
LP0002437,Male,No,1,Graduate,No,15059,5892,361.0,360.0,1.0,Rural
LP0002438,Male,nan,nan,Graduate,nan,13609,7207,472.0,360.0,1.0,Semiurban
LP0002439,Male,Yes,3+,Graduate,No,9425,5567,406.0,360.0,1.0,Semiurban
LP0002440,Male,No,0,Graduate,No,14299,8866,425.0,360.0,1.0,Urban
LP0002441,Female,Yes,0,Graduate,No,20573,1976,252.0,120.0,1.0,Rural
LP0002442,Male,Yes,0,Graduate,No,2544,5672,326.0,360.0,1.0,Urban
LP0002443,Female,Yes,0,Graduate,No,6392,6316,252.0,360.0,1.0,Rural
LP0002444,Male,No,2,Not Graduate,nan,9668,8353,367.0,,1.0,Urban
LP0002445,Male,No,3+,Graduate,No,23684,5849,529.0,360.0,1.0,Semiurban
LP0002446,Male,Yes,0,Not Graduate,No,10175,2082,151.0,360.0,1.0,Urban
LP0002447,Male,Yes,0,Graduate,No,15975,9419,293.0,360.0,1.0,Urban
LP0002448,nan,No,0,Graduate,No,13076,5282,154.0,360.0,1.0,Urban
LP0002449,Male,No,0,Graduate,No,12259,4452,534.0,240.0,1.0,Rural
LP0002450,Male,No,2,Not Graduate,nan,24852,9651,359.0,360.0,1.0,Urban
LP0002451,Female,Yes,1,Graduate,nan,19088,2121,168.0,360.0,1.0,Urban
LP0002452,Female,Yes,2,Not Graduate,No,17585,6954,196.0,360.0,1.0,Urban
LP0002453,Male,Yes,1,Graduate,No,17871,4502,65.0,360.0,1.0,Semiurban
LP0002454,Female,No,0,Graduate,No,13991,6259,262.0,360.0,1.0,Semiurban
LP0002455,Male,No,0,Graduate,No,22732,1194,280.0,360.0,,Semiurban
LP0002456,Male,Yes,0,Graduate,No,15088,5556,243.0,360.0,1.0,Rural
LP0002457,Male,Yes,2,Not Graduate,No,10254,1608,425.0,360.0,1.0,Urban
LP0002458,Male,No,2,Graduate,No,8546,9409,367.0,360.0,1.0,Urban
LP0002459,Male,No,2,Graduate,No,21912,8098,453.0,360.0,1.0,Urban
LP0002460,Male,No,0,Graduate,Yes,4543,1489,530.0,360.0,1.0,Semiurban
LP0002461,Male,Yes,2,Graduate,nan,12751,1690,340.0,360.0,1.0,Rural
LP0002462,Male,No,0,Graduate,No,13329,4843,286.0,360.0,0.0,Rural
LP0002463,nan,No,0,Graduate,No,19735,3738,492.0,360.0,1.0,Rural
LP0002464,Male,Yes,0,Graduate,Yes,11271,8639,441.0,360.0,1.0,Rural
LP0002465,Male,No,0,Not Graduate,No,19240,6950,443.0,360.0,1.0,Rural
LP0002466,Male,Yes,2,Graduate,No,9412,9403,309.0,360.0,1.0,Semiurban
LP0002467,Male,No,1,Not Graduate,No,12672,4304,527.0,360.0,0.0,Rural
LP0002468,Male,No,0,Not Graduate,No,5526,9288,75.0,360.0,1.0,Semiurban
LP0002469,Male,Yes,0,Not Graduate,No,18927,95,417.0,360.0,,Urban
LP0002470,Male,Yes,0,Graduate,No,22919,7147,490.0,360.0,,Rural
LP0002471,Male,Yes,0,Graduate,Yes,18571,4146,545.0,360.0,1.0,Rural
LP0002472,Male,No,0,Graduate,No,6949,7461,281.0,360.0,1.0,Semiurban
LP0002473,Male,No,2,Not Graduate,No,10602,4658,517.0,480.0,1.0,Urban
LP0002474,Male,Yes,0,Graduate,No,9895,1583,270.0,360.0,1.0,Rural
LP0002475,Male,No,2,Graduate,Yes,6803,8143,450.0,120.0,0.0,Rural
LP0002476,Male,Yes,0,Graduate,No,21001,841,141.0,360.0,1.0,Urban
LP0002477,Male,Yes,0,Graduate,No,22420,7748,152.0,360.0,1.0,Urban
LP0002478,Male,Yes,0,Graduate,No,14856,9553,418.0,360.0,1.0,Urban
LP0002479,Male,No,2,Graduate,No,20485,5142,210.0,360.0,1.0,Urban
LP0002480,Male,Yes,0,Graduate,Yes,13209,4581,507.0,360.0,1.0,Rural
LP0002481,Female,No,0,Not Graduate,No,3555,3763,427.0,360.0,1.0,Semiurban
LP0002482,Female,Yes,3+,Graduate,No,1513,8278,464.0,360.0,0.0,Semiurban
LP0002483,Male,No,0,Graduate,Yes,16064,9263,165.0,360.0,1.0,Rural
LP0002484,Male,Yes,3+,Graduate,No,18677,1890,42.0,360.0,,Urban
LP0002485,Male,No,0,Not Graduate,Yes,3649,5944,167.0,360.0,,Semiurban
LP0002486,Male,Yes,2,Not Graduate,No,14288,4768,523.0,360.0,1.0,Rural
LP0002487,Male,No,0,Not Graduate,No,15108,3877,480.0,360.0,1.0,Urban
LP0002488,Male,No,0,Graduate,No,6648,2496,452.0,360.0,1.0,Semiurban
LP0002489,Male,No,0,Not Graduate,No,8346,4613,186.0,360.0,1.0,Urban
LP0002490,Female,No,0,Graduate,nan,3304,9876,205.0,360.0,1.0,Semiurban
LP0002491,Female,No,2,Graduate,No,14141,3098,355.0,360.0,1.0,Rural
LP0002492,Male,Yes,3+,Graduate,No,22961,5625,383.0,360.0,1.0,Urban
LP0002493,Male,No,0,Graduate,No,19912,645,191.0,240.0,1.0,Urban
LP0002494,Male,No,0,Graduate,No,15285,8999,460.0,360.0,1.0,Rural
LP0002495,Male,Yes,0,Graduate,No,22422,4248,287.0,180.0,1.0,Urban
LP0002496,nan,No,1,Not Graduate,No,2259,2546,315.0,360.0,1.0,Rural
LP0002497,Male,No,0,Graduate,No,5360,78,205.0,360.0,1.0,Rural
LP0002498,Male,No,0,Graduate,Yes,16359,1455,229.0,360.0,1.0,Urban
LP0002499,Male,No,1,Graduate,No,19525,2469,293.0,360.0,1.0,Rural
LP0002500,Female,Yes,0,Graduate,No,19696,3664,38.0,360.0,1.0,Urban
LP0002501,Female,Yes,0,Graduate,No,19700,7440,274.0,120.0,1.0,Urban
LP0002502,Male,Yes,0,Graduate,No,14463,4625,185.0,360.0,1.0,Rural
LP0002503,Male,Yes,2,Not Graduate,No,19709,7203,327.0,120.0,1.0,Semiurban
LP0002504,Male,No,0,Not Graduate,No,4685,7989,432.0,360.0,0.0,Rural
LP0002505,Male,Yes,3+,Graduate,No,2061,1922,533.0,360.0,1.0,Semiurban
LP0002506,nan,Yes,0,Graduate,nan,1737,5208,51.0,360.0,1.0,Rural
LP0002507,Male,No,0,Graduate,Yes,7478,4972,190.0,360.0,1.0,Semiurban
LP0002508,Female,No,2,Graduate,No,12825,7827,445.0,180.0,0.0,Semiurban
LP0002509,Male,Yes,0,Graduate,No,14938,9066,524.0,360.0,1.0,Semiurban
LP0002510,Female,Yes,0,Graduate,No,16568,1663,127.0,360.0,1.0,Rural
LP0002511,Male,Yes,0,Graduate,No,23717,2404,380.0,360.0,1.0,Semiurban
LP0002512,nan,Yes,0,Graduate,No,3707,7457,28.0,360.0,,Semiurban
LP0002513,Male,No,1,Graduate,No,7057,2789,549.0,360.0,1.0,Rural
LP0002514,Male,No,0,Not Graduate,Yes,13164,1208,427.0,240.0,1.0,Rural
LP0002515,Female,Yes,2,Not Graduate,No,22887,6820,128.0,360.0,0.0,Urban
LP0002516,Male,No,1,Not Graduate,No,20533,7736,178.0,360.0,,Urban
LP0002517,Male,Yes,1,Not Graduate,No,23198,8502,194.0,360.0,1.0,Semiurban
LP0002518,nan,No,2,Graduate,No,6213,7838,405.0,360.0,1.0,Semiurban
LP0002519,Male,Yes,1,Graduate,No,7078,6678,57.0,360.0,0.0,Rural
LP0002520,Male,No,0,Graduate,Yes,9762,3685,317.0,180.0,1.0,Urban
LP0002521,Male,Yes,0,Not Graduate,No,24949,5094,263.0,360.0,0.0,Rural
LP0002522,Female,Yes,0,Not Graduate,No,7115,2863,461.0,360.0,1.0,Urban
LP0002523,Male,Yes,2,Graduate,No,24059,3974,54.0,360.0,1.0,Rural
LP0002524,Male,Yes,2,Graduate,No,9345,6242,548.0,360.0,1.0,Semiurban
LP0002525,Male,No,0,Graduate,No,19119,4346,202.0,360.0,1.0,Semiurban
LP0002526,Male,Yes,3+,Graduate,No,22826,295,381.0,360.0,1.0,Rural
LP0002527,Male,No,1,Not Graduate,No,1962,6502,154.0,360.0,1.0,Rural
LP0002528,Male,No,0,Not Graduate,No,14497,9224,319.0,360.0,1.0,Semiurban
LP0002529,Male,No,0,Graduate,No,7890,1888,276.0,360.0,1.0,Urban
LP0002530,Male,No,0,Graduate,Yes,21684,7730,109.0,360.0,1.0,Semiurban
LP0002531,Male,Yes,1,Graduate,No,13916,9165,186.0,480.0,1.0,Rural
LP0002532,Male,Yes,0,Not Graduate,No,7329,4657,462.0,360.0,1.0,Rural
LP0002533,Male,No,0,Not Graduate,No,24360,6747,446.0,360.0,0.0,Urban
LP0002534,Male,Yes,nan,Graduate,nan,6694,4698,369.0,360.0,1.0,Urban
LP0002535,Male,Yes,2,Graduate,No,14771,9225,257.0,360.0,1.0,Semiurban
LP0002536,Male,No,1,Graduate,No,17839,9425,500.0,360.0,1.0,Rural
LP0002537,Male,Yes,0,Graduate,No,4340,6103,463.0,360.0,1.0,Semiurban
LP0002538,Male,No,0,Not Graduate,No,1551,9684,62.0,360.0,1.0,Urban
LP0002539,Male,No,3+,Graduate,nan,14607,6235,209.0,360.0,1.0,Semiurban
LP0002540,Male,Yes,3+,Graduate,No,8679,8488,444.0,360.0,1.0,Rural
LP0002541,Male,No,1,Graduate,No,23652,1512,458.0,360.0,1.0,Semiurban
LP0002542,Male,Yes,0,Graduate,No,11007,6628,451.0,360.0,1.0,Urban
LP0002543,Female,Yes,0,Graduate,No,21052,8772,228.0,360.0,1.0,Semiurban
LP0002544,Male,No,0,Graduate,No,8579,8845,318.0,360.0,,Semiurban
LP0002545,Male,No,0,Not Graduate,No,11901,1037,145.0,360.0,1.0,Rural
LP0002546,Male,No,0,Not Graduate,No,23091,8878,,360.0,1.0,Urban
LP0002547,Male,No,2,Graduate,No,6672,1603,92.0,360.0,1.0,Rural
LP0002548,Male,Yes,1,Graduate,nan,15880,5028,157.0,360.0,0.0,Urban
LP0002549,Male,No,0,Graduate,No,22844,6797,,360.0,1.0,Semiurban
LP0002550,Female,Yes,2,Graduate,No,21116,8278,499.0,360.0,0.0,Urban
LP0002551,Male,Yes,0,Graduate,No,4856,9032,301.0,360.0,,Semiurban
LP0002552,Male,Yes,2,Not Graduate,No,21889,7575,398.0,360.0,,Urban
LP0002553,Male,No,0,Not Graduate,No,17868,5194,185.0,360.0,1.0,Rural
LP0002554,Male,Yes,0,Graduate,No,18856,8155,371.0,360.0,1.0,Rural
LP0002555,Male,No,0,Not Graduate,No,15405,6098,407.0,360.0,0.0,Urban
LP0002556,Male,No,nan,Graduate,No,10518,7947,97.0,360.0,0.0,Rural
LP0002557,Male,Yes,1,Not Graduate,No,18201,5934,322.0,360.0,1.0,Urban
LP0002558,Male,Yes,0,Graduate,No,2266,6283,142.0,360.0,1.0,Urban
LP0002559,Female,Yes,0,Graduate,Yes,17150,4226,107.0,360.0,1.0,Urban
LP0002560,Male,Yes,2,Graduate,Yes,3978,5021,416.0,360.0,1.0,Urban
LP0002561,Male,No,0,Graduate,Yes,21782,7353,286.0,360.0,1.0,Urban
LP0002562,Male,Yes,nan,Graduate,No,3933,9582,433.0,360.0,1.0,Rural
LP0002563,Male,No,3+,Graduate,nan,23604,3245,355.0,360.0,1.0,Rural
LP0002564,Female,No,2,Graduate,No,2517,9002,59.0,240.0,0.0,Rural
LP0002565,Male,Yes,nan,Graduate,No,16737,6549,541.0,360.0,1.0,Urban
LP0002566,Male,No,0,Graduate,Yes,24564,9480,84.0,360.0,0.0,Urban
LP0002567,Male,Yes,0,Graduate,No,13840,6491,304.0,360.0,0.0,Rural
LP0002568,Male,Yes,0,Not Graduate,Yes,12719,230,330.0,360.0,1.0,Semiurban
LP0002569,Male,Yes,0,Graduate,No,15401,5072,74.0,360.0,0.0,Semiurban
LP0002570,Male,Yes,nan,Not Graduate,No,3661,5443,40.0,360.0,,Rural
LP0002571,Female,Yes,0,Graduate,No,7519,4152,333.0,360.0,1.0,Semiurban
LP0002572,Female,No,3+,Graduate,No,8611,5382,453.0,360.0,1.0,Urban
LP0002573,Male,Yes,2,Graduate,No,20925,2101,536.0,180.0,0.0,Rural
LP0002574,Male,No,0,Graduate,No,14647,4041,367.0,360.0,1.0,Urban
LP0002575,Male,Yes,0,Graduate,No,5853,4154,139.0,360.0,1.0,Semiurban
LP0002576,Male,Yes,0,Graduate,No,17567,9634,430.0,360.0,1.0,Urban
LP0002577,Male,Yes,0,Graduate,No,13579,4962,219.0,360.0,1.0,Urban
LP0002578,Male,No,0,Not Graduate,nan,16758,7261,38.0,360.0,1.0,Urban
LP0002579,Male,Yes,0,Not Graduate,No,7598,3284,102.0,360.0,1.0,Rural
LP0002580,Male,Yes,1,Graduate,Yes,22839,3641,486.0,360.0,,Urban
LP0002581,Female,Yes,2,Graduate,No,16449,7896,522.0,360.0,1.0,Rural
LP0002582,Female,No,0,Not Graduate,No,11005,2700,299.0,120.0,1.0,Semiurban
LP0002583,Male,Yes,0,Not Graduate,No,3204,2860,64.0,360.0,1.0,Urban
LP0002584,Female,No,2,Not Graduate,No,17466,8324,242.0,360.0,0.0,Semiurban
LP0002585,Male,Yes,0,Graduate,No,16609,7333,163.0,360.0,1.0,Urban
LP0002586,Male,No,0,Graduate,No,18145,2072,489.0,360.0,1.0,Urban
LP0002587,Male,Yes,2,Not Graduate,No,8183,7566,502.0,360.0,1.0,Urban
LP0002588,Male,Yes,3+,Graduate,nan,2659,3916,211.0,360.0,1.0,Rural
LP0002589,Female,Yes,3+,Graduate,nan,19548,5030,202.0,360.0,,Rural
LP0002590,Male,No,0,Graduate,No,11051,47,540.0,360.0,1.0,Rural
LP0002591,Female,Yes,0,Graduate,nan,14277,6195,146.0,360.0,1.0,Semiurban
LP0002592,Male,nan,0,Graduate,No,19886,2107,356.0,360.0,1.0,Urban
LP0002593,Male,Yes,3+,Not Graduate,No,3769,6616,398.0,360.0,1.0,Semiurban
LP0002594,Male,Yes,0,Graduate,No,6955,8982,97.0,,1.0,Semiurban
LP0002595,Male,Yes,0,Graduate,No,14934,5572,232.0,360.0,1.0,Urban
LP0002596,Male,Yes,3+,Graduate,No,16778,1877,71.0,360.0,1.0,Semiurban
